0.68872799,-0.21271986,0.49878314,0.83652705,0.75306636,-0.21266677,0.94272398,-0.45236655,-0.077101113,0.41403438857142855,0.21944564228571428,0.61212338,0.078036685,0.061662934,-0.080118258,0.20631359999999999,0.28674871,0.52062537,0.018280111,-0.11692446,0.070971756,-0.08593948214285715,0.17430285,-0.031217667,0.56682591,0.37312285,0.18885849,0.54093523,0.28939821,-0.07308558799999999,0.25505202,0.48804886,0.00081514,0.58674317,0.31673263,0.33550569,0.036645699999999996,0.20877419,0.59372591,0.53156379,0.17959297,0.69476793,0.61776188,-0.040675688,0.067807538,0.03274521,0.70167895,0.27281525,0.24299623,0.044601598
0.2515596395714286,0.11024161,-0.2191136,-0.007928352,-0.12689456,0.31242765,0.20547853,0.22885758,0.2891698245714286,0.15240695,-0.12460214,-0.13493625,0.4452720814285714,-0.45219158,-0.52622106,0.003796295,0.10436226,0.24982329,0.21662027,0.056262973,0.22708416999999997,-0.052894038,-0.022955577,-0.33735673,0.69850146,-0.16172785,-0.44165340000000003,0.55855813,-0.20626967,-0.17761165,0.19263172,-0.40165021,-0.56742759,-0.20087817,-0.20195143,-0.006893311000000001,-0.30416669,-0.13509978,-0.030054077999999998,-0.029398534,-0.23180423,-0.004616549,-0.48394454,-0.056102862999999996,-0.32414035,-0.15242041,-0.25923502,-0.15204121,-0.48716497,-0.60096978
-0.738929,-0.10991489,-0.58472624,0.18490087,-0.12480371,-0.18222293,0.10692049,-0.2805288,0.048652931428571425,-0.3794978,-0.44069052,-0.34638895,0.52041046,-0.24578585,-0.10167284,-0.029700016,-0.25299919328571424,0.0065269130000000005,-0.16957632,-0.35580026,-0.08584917800000001,-0.11787391,-0.28446219,-0.18347706,-0.52663435,-0.16545403571428569,-0.28518193,-0.46442892,-0.43475276,-0.67205031,0.099289612,-0.081123535,0.053816487999999996,-0.15415448,-0.22791285,-0.046419505,0.090462056,-0.23826469,-0.5875471,-0.94871145,-0.27894356,-0.17849175,-0.10923099,-0.030135703,-0.27622383,-0.2049666232857143,-0.22256719,-0.17179857242857147,-0.18041769,-0.12340516085714286
0.24557518,-0.07399091599999999,-0.31721252,-0.23823722,-0.23435477,-0.45512695,-0.32687847,-0.49366212,-0.12309965,-0.38094014,-0.27602489,-0.004638468,-0.52395786,0.3299983277142857,-0.27830786,-0.17367326,-0.076217561,-0.18779129,-0.28202624,-0.27281809,-0.18906660000000003,0.065953019,-0.17055577,-0.096962735,-0.27379779,-0.13602117442857145,-0.24847806,-0.21381659,-0.8045953,0.021483745142857145,0.10682236,0.04995787,0.28587193,0.17448629999999998,0.065479346,-0.09816572400000001,0.18073057,-0.14503927,0.062677629,-0.11973268,0.3537737,0.28563865,0.23387555,0.088700241,-0.025839374,-0.32253172,0.43358599999999997,0.32360302,0.36087717,0.23696101
0.23951043,0.1003199837142857,0.28336535,0.047754631,0.23580075,0.02695238571428571,0.4910560957142857,-0.21609476,-0.24716648,0.16705623,0.1303969,0.084706234,0.42469838,0.063089378,-0.17006467,0.30568744,0.45954553857142855,0.4123265571428571,0.008065366,0.17113974,0.27411772,-0.08084995099999999,0.12983888,0.089432392,0.65048651,0.58933816,-0.0074734680000000005,0.58561826,0.48452061,-0.12633475,0.33594358,0.37200074,0.07727920871428572,0.43780092,0.28965741,0.19411684,0.1640033202857143,0.20236942,0.45452344,0.38788905171428567,0.23778441,0.43955666,-0.006479311999999999,-0.1575181,0.013901468999999998,0.06308963599999999,0.76126755,0.32164422,0.19931604,-0.023753412
-0.86997148,0.39992987,-0.36604202,-0.62445796,-0.14458718214285712,-0.15492574,-0.56127355,0.12003764114285712,0.059303789,-0.47108658,-0.65704002,-0.44463767,-0.1540592,-0.049149940999999996,-0.10788524,0.47465761,0.33608912,0.19840092,-0.084398925,0.15635998,0.10401944128571428,0.076563678,0.36388761,0.17303802,0.64961247,-0.065485069,0.12276767,-0.14285625,-0.34131876,-0.10459094,-0.001143712,0.33337995,0.12531036,-0.009538393000000001,0.13095864,-0.09428259,0.3926779,-0.24910224,0.04269286642857143,0.21635998,0.57565436,0.040566908,-0.24814881,0.10113373,0.46809642,0.17667389,0.23840227,0.33494315,0.35951844,0.45716241
0.57201663,0.34011297,0.029873485,0.57812567,0.19795505,0.14275925,0.9199043,0.036151867000000004,0.48620934,0.39149347,0.13136812,0.5040968,0.13040739,0.064844156,0.11777006,0.26409059,0.80381609,0.33661220000000003,0.27100959,0.18601571,0.36360775,0.46931611,1.3881915,0.17525449442857144,0.88376142,0.42931665,-0.096681738,1.2953431,0.7429124,-0.041955949000000006,0.85932074,0.34714216,-0.077512871,0.60523128,0.28034869,0.35320804,0.41706002,1.0764131000000001,0.26695072,0.059226319000000006,0.052257557999999996,0.60790094,0.14450111,-0.15103612585714288,-0.008045315,0.23593520000000004,0.43267698,0.13704069,0.30728990000000006,-0.39700769
-0.26884016,0.055739058,-0.39509017,-0.028300461000000002,-0.04343115485714286,0.097813168,0.023466485,0.070807089,0.58312775,-0.049887861857142855,-0.66366925,-0.16827415,0.41531926,-0.08703382142857143,-0.049168134,0.25988381,0.68835647,0.39469522,0.055340352,0.08499642199999999,0.19021139,-0.0067459090000000005,0.18515545,0.043626523,0.69795962,0.5272574000000001,0.09837585199999999,0.76264205,-0.66382849,-0.046467022999999996,0.35671789,0.22163798,0.16894221,0.55326775,0.41564284,0.26896987285714286,0.2198574,0.35074429,0.59568015,0.32666690000000004,0.16746992,0.72863278,0.31419285,-0.14525466,0.007313027,0.065286231,0.7373476957142857,0.22287789,0.26280097,-0.13059945
0.6073198799999998,0.23341111,0.41819101,0.64064459,0.5899227,0.19633342,1.1594268,0.053868012,0.45714273,0.55619086,0.50118474,0.83451257,0.47341767,-0.015717851,-0.01334658,0.31905469,0.69702751,0.68343495,0.19730397285714282,0.058368474000000004,0.23852972,-0.07336142,0.33888569,0.33844988,0.80751286,0.55042042,0.18680702,0.6200207,0.046750085999999996,0.07307321900000001,0.54341774,0.38350042,0.08658729071428573,0.63150549,0.50448174,0.42002137,0.30563869,0.35820171,0.7179558914285715,0.21394151,0.25566776,0.90646987,0.63647236,0.00961735,0.15808186,-0.20630635,0.75381657,0.3588342,0.36325039,-0.090397887
-0.6238600999999999,-0.43877144,-0.38875940000000003,-0.21133851857142855,-0.5606049214285714,-0.16777519,0.06405053599999999,-0.57318254,-0.47984386,-0.37306819,-0.21610461,-0.13062363,-1.3240896,-0.55606576,-0.90805718,-0.42759953,-0.56621562,-0.2110563,-0.17396533,-0.31154561,-0.2793051,-0.1791829,0.26939833,-0.89675843,-0.54031332,-0.94939675,-0.61713232,-0.31165013,-0.42133505642857144,-0.32545272,-0.41264011928571426,-0.71806904,-0.35568239,-0.5353909914285714,-0.48817209,-0.60103399,-1.0108182,-1.0789469999999999,-1.2542481,-1.1430965,-1.4530674,-0.52184936,-0.76691197,-0.032689044,-0.18364795,-0.11665642,-0.4819126,-0.20903992,0.41227923,0.045083511
