10.14567746,,,8.646738698,7.44625623,,,6.655351829,,,,,,5,,3,,,,,,3,,,,,4,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,8,7,10,6,6,,4,,,3.500154113,,,,3,3,,4,3,,,,,,4,,3.500154113,,,,,,,,,,,,3,4,,,,,5.250465732,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
11.86170729,,,,8.862947248,,,,5,5,5.333243408,3.807354922,4.500154113,,5,4,,,,,,,,,7,,,,,,3,,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.999,10,,11,6.40599236,,4,,4,,,2,,5,,,,,,,,,4.04580369,,,,,,,,,4,2,,,,,,,,,,,5.227850409,,2.415037499,,,,2.415037499,3.415037499,,,,3.192645078,5.076375389,3,4.415037499,3.444260521,,,4,4,3.20753504,5.415037499,,,,2.415037499,,,,,,,,,,
10,,,9,7.584962501,,7,8,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.999,,,9,,,6,6.510961919,5,5,5.333243408,4.584962501,4.500154113,,5,4,,,,,,,,,7,,,,,,3,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.79181407,,,8.501439145,7.498250868,,6.070389328,6.201633861,5,5,,3.321928095,4.500154113,5,5,3,,,,,,3,,,7,,4,,,,3,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.79311556,,,9,,,6.510961919,6.201633861,5,5,,3,4.500154113,5,5,3,,,,,,3,,,7,,4,,,,3,,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,8,7,,5.263034406,6.201633861,5,5,4.333243408,,4.500154113,5,5,3,,,,,,3,,,7,,4,,,,3,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.044394119,,,8.292781749,6.510961919,,,5.807354922,5,5,4.333243408,,4.500154113,,5,3,,,,,,3,,,7,,4,,4.500154113,3,3,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.49984589,,,,7.797012978,,,7.153805336,5,5,,,4.500154113,5,5,,,,,,,,,,7,,4,,4.500154113,,3,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.49984589,,,9.499845887,8,,7.292781749,7.121015401,5,,,3.807354922,4.500154113,5,5,3,,,,,,3,,,7,,4,,,,3,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11.999,,,11,,9,,4,,,,,5,,,,,,,,,4.04580369,,,,,,,,,4,2,,,,3,2,,,,,,5.227850409,,,,,,2.415037499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
